,id,palabra_clave,cant_likes
17900,CxK_xTStyrR,MASSA,1655
17901,CwdweSuSyj1,MASSA,5414
17902,CxEgZ4ovJ2p,MASSA,4228
17903,CwqguAwvYaO,MASSA,118
17904,Cwnf6HvOSr_,MASSA,1062
17905,CwgNi6UKbVW,MASSA,1519
17906,Cwc79ONOYIX,MASSA,3914
17907,CwQxV3WPuvx,MASSA,1995
17908,CxEOWJRpCBO,MASSA,3627
17909,Cwtrz97Mpq8,MASSA,8363
17910,Cwn-3n1pUN1,MASSA,13682
17911,CxOUeSwJHa6,MASSA,2330
17912,CxGkgBmIVJj,MASSA,3989
17913,CwijVrRvNZN,MASSA,3417
17914,CxGCiehqtnC,MASSA,2295
17915,CxK9vqZNrRq,MASSA,698
17916,CxKU0Yhsly9,MASSA,4424
17917,CxYi2sFJnYg,MASSA,1429
17918,CxW4bNdJQC-,MASSA,5817
17919,CxWIW7HtQT4,MASSA,3065
17920,CwVinTsI9yS,MASSA,3852
17921,CwEU1vaMs0j,MASSA,2076
17922,Cw-YoRmPepk,MASSA,3676
17923,CyyOb2TPk9E,MASSA,10693
17924,Cywrqb7PFtk,MASSA,9782
17925,Cywd6CkKs2I,MASSA,4116
17926,CywXGBwJxrw,MASSA,25581
17927,CyYHOMcNLZK,MASSA,2675
17928,CyuDhPVLdci,MASSA,1315
17929,CytcN4Hxk6Y,MASSA,1131
17930,CyQfwU5L9gF,MASSA,4662
17931,CyOuSVgPBTL,MASSA,18480
17932,CyOIyMiBNDT,MASSA,8252
17933,CyMC4eKtSEe,MASSA,6801
17934,CyLq2ehiC2K,MASSA,4345
17935,CyLdIDXhqzr,MASSA,5090
17936,CyhCGGutCJf,MASSA,5672
17937,CycLYqIsnbQ,MASSA,4404
17938,CycG4sBrdmA,MASSA,7115
17939,CyZSK75t6a3,MASSA,7896
17940,CyTnUCPM0q8,MASSA,1105
17941,CyLyKKhuCAp,MASSA,1728
17942,CyKDUsQOgJD,MASSA,221
17943,CyKC12PMIZ9,MASSA,138
17944,CyKC00FuLJC,MASSA,444
17945,CyJ_Q3gsixA,MASSA,2796
17946,CyJ9ijXuKEK,MASSA,1227
17947,CyL46WQMi0-,MASSA,11613
17948,CyKLzTQtk51,MASSA,3572
17949,CyKJRznJxQX,MASSA,5270
17950,CyHZutQsWCE,MASSA,5296
17951,CylquUQMByL,MASSA,2345
17952,CyKJDC0gsC-,MASSA,2953
17953,CytLY8-NgM_,MASSA,14959
17954,CyD1hkZIH4_,MASSA,400
17955,CyRQAJcPyDc,MASSA,17384
17956,CyO1lB_B8zg,MASSA,11471
17957,CyKdfZgt-VF,MASSA,327
17958,CyJ4C9cLI3v,MASSA,903
17959,CyigC_BOZ5D,MASSA,1060
17960,CycP0mqtk2-,MASSA,10838
17961,CycIhnOtYqT,MASSA,1275
17962,CycHifDtULH,MASSA,1262
17963,CycHdA0SBJm,MASSA,8722
17964,CycGzkct9ww,MASSA,1215
17965,CycGNAyNO7T,MASSA,1465
17966,CycF2tzN8H6,MASSA,2764
17967,CyHIUWMhvh9,MASSA,7474
17968,CyQPalhxyBP,MASSA,21058
17969,CyG639hMjNL,MASSA,786
17970,CyRvnEpKLz0,MASSA,11557
17971,CyRGMRiMnY6,MASSA,12830
17972,CyPSUmjtgdT,MASSA,4566
17973,CyKR6kAtLEJ,MASSA,1845
17974,CyKQNvlNn9i,MASSA,3980
17975,CyKO9SBiTYL,MASSA,1337
17976,CyKOUDwND8-,MASSA,4387
17977,CyKMe8YM3oy,MASSA,1412
17978,CyKJ7qatyOK,MASSA,11601
17979,CyKHwSsNdlr,MASSA,1223
17980,CyKGBBPNlh8,MASSA,880
17981,CyKFP_CNvSd,MASSA,2226
17982,CyLVP6oPVw1,MASSA,9024
17983,CyKTaVJqbBv,MASSA,3850
17984,CyKRdYHM3xZ,MASSA,63898
17985,CyKQMVeB3bB,MASSA,9410
17986,CyKOpZwiMig,MASSA,23377
17987,CyKMIuVNr1M,MASSA,12488
17988,CyKMFYzJkyj,MASSA,11067
17989,CyZsJ8Otvjy,MASSA,5325
17990,CyYpl2tiblu,MASSA,3223
17991,CyUhM4QJwuz,MASSA,1343
17992,CyYKqM6tcGn,MASSA,6720
17993,CyUQHyaNXl1,MASSA,1653
17994,CyTLo7IIPsv,MASSA,26423
17995,CyKOtM_vU9W,MASSA,4161
17996,CyKOO6jAX0n,MASSA,4601
17997,CyKNmQ6ApKi,MASSA,4243
17998,CyS20NiLJhe,MASSA,2949
17999,CyRyyMNqD31,MASSA,19849
18000,CyEsa-JKjW1,MASSA,11647
18001,CyEa5NlPAFa,MASSA,1235
18002,CzxDjoYil4A,MASSA,2111
18003,CztVCb_uRLZ,MASSA,347
18004,CyRnzufJKB7,MASSA,2374
18005,CyQZajuBo1E,MASSA,2302
18006,CyQVdQLuJxb,MASSA,1564
18007,CyPSgshu04_,MASSA,3642
18008,CyKQJvmALwO,MASSA,420
18009,CyOy2gQJ7UK,MASSA,7004
18010,CyOdQ-pPUaw,MASSA,6136
18011,CztxFTGA4Hj,MASSA,215
18012,CzwnyusuBmI,MASSA,7215
18013,CyMayfWOlZT,MASSA,10067
18014,CyKROVTiopg,MASSA,17009
18015,Czw2kdgu_XO,MASSA,5765
18016,CzuNuAfygvJ,MASSA,2299
18017,Cztz7fFgwev,MASSA,6081
18018,CzrxVvlOJRl,MASSA,1149
18019,CzraMmvu8WI,MASSA,6502
18020,CzrQy-XuKO-,MASSA,9381
18021,CzqguBjsZZT,MASSA,13035
18022,Czotx1MvFYF,MASSA,22983
18023,Czmlni2upF2,MASSA,6735
18024,Czl3sDRpgYl,MASSA,6489
18025,CzlahSdJsHg,MASSA,14081
18026,CzsKEnSMIQi,MASSA,6138
18027,CzsJKYPqtOx,MASSA,12661
18028,CzsGLdEMB4N,MASSA,22559
18029,CzocYsUAQs_,MASSA,46349
18030,CzxKZI5oXjq,MASSA,1742
18031,CzvqipPN0C8,MASSA,247
18032,CzwvB0EodXo,MASSA,1719
18033,CzulgI0IwLS,MASSA,3593
18034,CzuiKwLC08G,MASSA,17863
18035,CzueswOoFkO,MASSA,2670
18036,CzuYEzFBuxx,MASSA,307
18037,CzuX1Q-o_e1,MASSA,1306
18038,CztupW-oIR2,MASSA,24141
18039,Cztn3RHLORI,MASSA,607
18040,CztFgD7tHpQ,MASSA,2144
18041,Cv6Uhwxsf6E,MASSA,487
18042,Cv5_zx8sU4E,MASSA,357
18043,CsxV6Kfto7p,MASSA,19753
18044,CLByYclBJry,MASSA,12645
18045,CxCEHGgKj9W,MASSA,8162
18046,CwgH4_uLpe9,MASSA,52
18047,CxA1XSUsRro,MASSA,4892
18048,Cw34BCjoEFN,MASSA,10650
18049,Cw3wP8PK8wz,MASSA,13569
18050,Cw0DnsWsGg9,MASSA,4069
18051,CwgSrR4SWgu,MASSA,76
18052,CwyvK_LK0D7,MASSA,8736
18053,Cwkmzi5NW_P,MASSA,271
18054,CwfqG3AIEuG,MASSA,878
18055,CwdeAs1reNk,MASSA,217
18056,Cw7oYMOuS8f,MASSA,9745
18057,CwTff-9MFiL,MASSA,117
18058,Cw6EyFvp6kv,MASSA,452
18059,Cw56eg7tNgi,MASSA,2152
18060,Cwu-KrzNRtr,MASSA,11489
18061,Cwu4Aj4MjhE,MASSA,6735
18062,Cw5AHROs0iH,MASSA,1786
18063,Cwtk1putkwk,MASSA,6955
18064,CwtXGkzrf2o,MASSA,3483
18065,Cws7hg4xMBx,MASSA,467
18066,CwsnDQZtaF6,MASSA,2651
18067,CwpxL9WAgKU,MASSA,941
18068,Cwda2MxJDIf,MASSA,433
18069,CwWA3r-pnhm,MASSA,414
18070,CZcoMvLpDvj,MASSA,659
18071,CsR2h-UAIr9,MASSA,9955
18072,Cw3O0KoP18O,MASSA,4447
18073,Cwygsc8M3c_,MASSA,2031
18074,CW0nZWhMD3R,MASSA,2324
18075,CxL05bbvd8b,MASSA,1341
18076,CxEShWFvG2v,MASSA,252
18077,Cw5QxP1uVxT,MASSA,828
18078,CwwAZwbMc8_,MASSA,1953
18079,Cv4mkb4snYl,MASSA,412
18080,CwlFki5hKN7,MASSA,1245
18081,Cwkdl1QMcBh,MASSA,16395
18082,CZRw9bvtJ_j,MASSA,1441
18083,CwivUvNrqsF,MASSA,2937
18084,CweGFEEtFMy,MASSA,21630
18085,CXjyRfJrduy,MASSA,7138
18086,Cwf_guZNykZ,MASSA,6514
18087,CwbV4BxN5uo,MASSA,5464
18088,Cwa9ggPsXvj,MASSA,16235
18089,CVh-6UMtJZV,MASSA,17259
18090,ByoDMZUg_G9,MASSA,4902
18091,CM7_77GJZPm,MASSA,7075
18092,CwqguAwvYaO,MASSA,118
18093,Cwnf6HvOSr_,MASSA,1062
18094,CwlxlpnONXE,MASSA,2367
18095,CwlFAtiOQ3o,MASSA,821
18096,CwiksvNO2mD,MASSA,351
18097,CwifCHYOpzi,MASSA,6152
18098,CwgNi6UKbVW,MASSA,1520
18099,CwdshHzxTm0,MASSA,2415
18100,Cwc79ONOYIX,MASSA,3914
18101,CwYtzmXKM3n,MASSA,869
18102,CwYRrOKKae-,MASSA,107
18103,CwS_H-6OTsb,MASSA,1389
18104,CwQxV3WPuvx,MASSA,1995
18105,Cr0nZB0IFMQ,MASSA,5541
18106,CEHPAmIFoo3,MASSA,93
18107,CwV-OG1BbzC,MASSA,1533
18108,CwTe0lFREFa,MASSA,4169
18109,CwS3BwssvjS,MASSA,2786
18110,CwQiDN8LchF,MASSA,7922
18111,CwQFjB-N32C,MASSA,3943
18112,CXT4-C9reHE,MASSA,4004
18113,CVNaXQDNpeQ,MASSA,2315
18114,CwEPhj8qelA,MASSA,531
18115,CMp8EHVH9k-,MASSA,6235
18116,CwDhKZ_q1Br,MASSA,411
18117,CwFyoPquQ54,MASSA,4726
18118,CwEm2fRKpQl,MASSA,2403
18119,CwEWMKLuXsL,MASSA,504
18120,CwETtP9uPwQ,MASSA,990
18121,CwERaweurHi,MASSA,700
18122,CwEU1vaMs0j,MASSA,2076
18123,CwIdCoHsw1l,MASSA,2687
18124,CwEdP6aq10j,MASSA,459
18125,CwGcH2vqg8l,MASSA,1850
18126,CwGTLVpKNxp,MASSA,168
18127,CwGRaDAqY-F,MASSA,97
18128,CwGP9ryOI_s,MASSA,365
18129,Cv8ky_iOnEo,MASSA,2766
18130,Cv7fKYjuEMC,MASSA,2453
18131,Cv6evkugwfO,MASSA,1804
18132,CvfCtGio5EK,MASSA,928
18133,Cv6g7VMA5Kr,MASSA,581
18134,CrjPFVKttRP,MASSA,798
18135,ChAQnS0P40V,ROSSI,2362
18136,Cv43VHJNeGb,ROSSI,54
18137,CkhD8xYrMm4,ROSSI,418
18138,CrbPa1eM0L_,ROSSI,353
18139,Csj3rUsxQl-,ROSSI,13310
18140,CsHLN7aN988,ROSSI,16629
18141,Cow6__fvA-6,ROSSI,1097
18142,CosomKXPpk0,ROSSI,1785
18143,Cakn94VrC8D,ROSSI,4645
18144,CaF2zfuM_UJ,ROSSI,5313
18145,CkA3f1xIZX0,ROSSI,1651
18146,CSMm2gbn8ss,ROSSI,1390
18147,CRtG-1uNyWj,ROSSI,5389
18148,CqA58n-pbCf,ROSSI,2889
18149,CnDDuDhP1cw,ROSSI,13214
18150,Cdquh-pNLLD,ROSSI,12094
18151,Ci3mbUbj5Ni,ROSSI,970
18152,CqZTRA2vB49,ROSSI,969
18153,CwNLKf4NlL3,ROSSI,4691
18154,CxdfLbtt8lu,ROSSI,4349
18155,CxcKgAZqn43,ROSSI,4615
18156,Cxg0pmeNYGg,ROSSI,18780
18157,CxcBhuSN0yo,ROSSI,36184
18158,CxcAw8XpGwc,ROSSI,33278
18159,Cxb9bUtt_yE,ROSSI,45147
18160,Cxb5AcwvSuj,ROSSI,41968
18161,Cxd9qDrtsl1,ROSSI,18211
18162,CxdDPFaNnCf,ROSSI,10459
18163,CxcCY5GMiUu,ROSSI,8375
18164,CvuttoLg48M,ROSSI,120
18165,Cw0qmZ4Pd9c,ROSSI,914
18166,Cw6PEygoX_1,ROSSI,2659
18167,Cv5_zx8sU4E,ROSSI,357
18168,CZO2vTaIDNV,ROSSI,2919
18169,CGXX5MFAwgE,ROSSI,160
18170,Cw6PEygoX_1,ROSSI,2659
18171,Cw-Tg6FusH1,ROSSI,338
18172,Cws7hg4xMBx,ROSSI,467
18173,Cs9ul9dp0Q6,ROSSI,174
18174,CrUUY6fNpZJ,ROSSI,64
18175,CkL67CqNpWA,ROSSI,550
18176,Cp4wEHIPP4N,ROSSI,3120
18177,Cow6__fvA-6,ROSSI,1097
18178,CosomKXPpk0,ROSSI,1785
18179,Cm9swdQJGGa,ROSSI,21745
18180,CgArMQWrUEB,ROSSI,5049
18181,CvxYxd_M-Zl,ROSSI,2113
18182,CvAn85MP5jP,ROSSI,760
18183,CkPLC9QoFyc,ROSSI,27484
18184,CkGpCtiJbOQ,ROSSI,27845
18185,CkElWSigvMO,ROSSI,48805
18186,Cjgtu7NtM9r,ROSSI,25911
18187,CjaNYUNo5uB,ROSSI,20293
18188,CjQ751DroB5,ROSSI,65956
18189,Ci1KcgGsg_z,ROSSI,37645
18190,CiP8gvqMAqy,ROSSI,24474
18191,CiNNw-qPZxN,ROSSI,10614
18192,ChvR5J0MQBF,ROSSI,10892
18193,CaHfWfvo6R6,ROSSI,2622
18194,CaAdk3Vq0tl,ROSSI,1981
18195,Cv8ArcfK5Tx,ROSSI,8679
18196,Cvu-oNbI0Ci,ROSSI,12770
18197,CvkMSxQq1ps,ROSSI,1272
18198,CuEfQxVxyIT,ROSSI,1325
18199,Cw2QOkRO6dl,ROSSI,4753
18200,CZE8rAXOizk,ROSSI,4414
18201,Cv55yl-tT5X,ROSSI,612
18202,CwA5_QEt-ki,ROSSI,178
18203,Cv7jRD1NPRK,ROSSI,1677
18204,Cv7JfYRuo7R,ROSSI,430
18205,CqYYbantLOh,ROSSI,1078
18206,CtAvtZgMmr_,ROSSI,233
18207,CpK8e78uBSY,ROSSI,19375
18208,CpGAZfxPamt,ROSSI,9532
18209,CodI9Eus0ZP,ROSSI,61086
18210,CsHJOKmNDNB,ROSSI,3979
18211,Ce82xxpuPGj,ROSSI,1663
18212,CezrqXWLWC5,ROSSI,9225
18213,Ce2hpoiNIg7,ROSSI,6294
18214,Ce1nW1SP-Id,ROSSI,534
18215,CeFAyFrMYvW,ROSSI,11830
18216,CaceV30M9Gt,ROSSI,3556
18217,Ct-gp-TNNeE,ROSSI,14407
18218,Ct5OfOrthqU,ROSSI,2390
18219,Ct5Ja-VNSW-,ROSSI,1960
18220,Ct4FyAgNaD3,ROSSI,1733
18221,Ct4DX6aNTE0,ROSSI,1514
18222,Ct2riFDuGDx,ROSSI,3660
18223,Ct2jaWIxrp0,ROSSI,14052
18224,CsHFArWNHbC,ROSSI,22570
18225,CxcKgAZqn43,ROSSI,2858
18226,CaGQYwBrxi_,ROSSI,3141
18227,COxnoEwt13I,ROSSI,48491
18228,CufW8E2vvIl,ROSSI,1183
18229,CZc-aFsJEIn,ROSSI,214
18230,Cs4BVz7Nx1L,ROSSI,4315
18231,Cx6DXl3RjfW,ROSSI,150
18232,Cx4HkY2uwmM,ROSSI,686
18233,Cx39EHpvAzg,ROSSI,608
18234,Cz1JAOYI0P-,ROSSI,499
18235,Cz1I4wGPYZf,ROSSI,2515
18236,Cz2NZu8MUMT,ROSSI,8152
18237,CQt1lAUFNa7,ROSSI,1912
18238,Cj-5eEMO9Hk,ROSSI,520
18239,CcTgRNxsNS8,ROSSI,460
18240,CahtFhDBR3K,ROSSI,293
18241,CZZeXdwFvcO,ROSSI,112
18242,CZPOsoKF_Rq,ROSSI,845
18243,Cz2NBvIIIcL,ROSSI,3706
18244,CjI43kSMY4I,ROSSI,495
18245,CpqOisxgkTo,ROSSI,61
18246,Cn5CW15tagf,ROSSI,41585
18247,Cn4u7QXrdYd,ROSSI,24107
18248,Cn0hQVipYYj,ROSSI,14629
18249,CnrRKq5smv4,ROSSI,42870
18250,CnpmF22oX_W,ROSSI,7674
18251,CnpCkinPwlr,ROSSI,18267
18252,CnOzS8guHoY,ROSSI,4853
18253,CnNMxdXMpxD,ROSSI,51106
18254,Cm7pNQtgDef,ROSSI,24227
18255,Ct-ALUAIg2P,ROSSI,12140
18256,Ct6mtq_uoEZ,ROSSI,3867
18257,Ct4FPDfMEu8,ROSSI,10957
18258,Ct2u8dGoxM0,ROSSI,5677
18259,Cars2-VuiZ7,ROSSI,2941
18260,CsHLN7aN988,ROSSI,16628
18261,Ct4ORxGM530,ROSSI,5550
18262,Ct92sE0tvmC,ROSSI,1381
18263,CtwDju8NkNT,ROSSI,6341
18264,ComokIpB8Un,ROSSI,936
18265,Cmhrl9KN6JT,ROSSI,45441
18266,Ckv5UxurX1q,ROSSI,34706
18267,Ct5N6B6ofqu,ROSSI,2142
18268,CqhMxk1orta,ROSSI,28618
18269,CqZUxd6pi5e,ROSSI,25518
18270,CoV8W_ZtKLV,ROSSI,53804
18271,CZeYYH7NHzt,ROSSI,734
18272,CXHclkOpG15,ROSSI,443
18273,CXJa3hAMGnD,ROSSI,184
18274,CcTcDn6rO84,ROSSI,3352
18275,COzBqdHIAUJ,ROSSI,17546
18276,CMiuN-yAeor,ROSSI,159
18277,CUQyRlwNTkK,ROSSI,921
18278,CufatdrxRMv,ROSSI,3398
18279,CuPkW6zu6Fg,ROSSI,746
18280,Ct2kH4luxfM,ROSSI,540
18281,Cfp7CQOPpbP,ROSSI,3738
18282,CfB2GBtPBsS,ROSSI,2652
18283,CeZ_JxtNxqU,ROSSI,472
18284,Cdjhv38NsAW,ROSSI,2070
18285,CcrZEyuuSd2,ROSSI,17509
18286,CcqTKu2r9f0,ROSSI,1339
18287,CcTcDn6rO84,ROSSI,3352
18288,Cu9qbnMOMP1,ROSSI,418
18289,Cu8CuBoSPjS,ROSSI,313
18290,CufUmoqtMOc,ROSSI,376
18291,CuA3MiotsRN,ROSSI,118
18292,Ct4b51DtKK_,ROSSI,413
18293,Ct2ysaqNQxD,ROSSI,288
18294,Ct2i3bstNiB,ROSSI,565
18295,CaN6SJesJ-p,ROSSI,132
18296,CZp8__HtGpF,ROSSI,62
18297,Cs_nJ0ZIyDc,ROSSI,32933
18298,Csm9xO4IKyI,ROSSI,43532
18299,CsmAnmnuFel,ROSSI,29299
18300,Cr_zIOOOFXy,ROSSI,17849
18301,CsmaqByLVbF,ROSSI,1205
18302,CsXJVI6NdJ9,ROSSI,3929
18303,CsHPhG_rQDb,ROSSI,888
18304,CXLuHAFLXfp,ROSSI,17620
18305,Ct2rH3mOebT,ROSSI,11344
18306,Ct2im7Su2lZ,ROSSI,2996
18307,CgxtPTStfZW,ROSSI,906
18308,CfCvDBHMTCk,ROSSI,3455
18309,CkjtW5evMbC,ROSSI,2491
18310,CkPhIkXgIey,ROSSI,7399
18311,Ct_4AwZK2HC,ROSSI,1422
18312,Ct4r_3aPUNj,ROSSI,991
18313,Ct4eQdyBdON,ROSSI,1872
18314,Ct2kKeRL6qa,ROSSI,1894
18315,CteS2OhP1pz,ROSSI,4746
18316,CsHGkDWv1Xq,ROSSI,4904
18317,CrdcOlitIyp,ROSSI,20725
18318,CrGDZqloVJT,ROSSI,1587
18319,ChGE_DQLCRX,ROSSI,116
18320,CgMwmjeuZjF,ROSSI,172
18321,ClXfxAVt5JF,ROSSI,451
18322,ClHJ4R8tIV5,ROSSI,1113
18323,CrlshzXNRAB,ROSSI,64
18324,Cqf-jXeJf89,ROSSI,603
18325,Co2UWxRtg82,ROSSI,17330
18326,CofaAiHv5Mt,ROSSI,5060
18327,CZKhDiUBq9N,ROSSI,8627
18328,CSLAqmSrvvg,ROSSI,9246
18329,CSHQegKllAb,ROSSI,1073
18330,CqY_c0urvso,ROSSI,9135
18331,CqA1au4JoHj,ROSSI,4810
18332,ComqD_XtFyF,ROSSI,2988
18333,CwV-QKpsioX,ROSSI,4828
18334,CxcHnAMoNEt,ROSSI,3172
18335,CxgbjD4IDIB,ROSSI,3599
18336,CxdJXXSJQ-x,ROSSI,4846
18337,CwVXNEQpDz4,ROSSI,577
18338,Cv52BfoAgfY,ROSSI,714
18339,CxcCvoQu46i,ROSSI,15099
18340,CxNo3WCPVGa,ROSSI,1519
18341,CvuttoLg48M,ROSSI,120
18342,Cs1BhF5OIE_,ROSSI,1027
18343,CsHg85CgPK3,ROSSI,289
18344,ClR3oVEsu9r,ROSSI,699
18345,Ckb9R-TvgVF,ROSSI,100
18346,CkJSl-5tS71,ROSSI,515
18347,CqA0Z6EM10P,ROSSI,5068
18348,CpWT7R9Jll7,ROSSI,524
18349,CpAforzt7vI,ROSSI,440
18350,CofaAiHv5Mt,ROSSI,5060
18351,CwBvoSwtQMP,ROSSI,24284
18352,CwBqyyTNyJX,ROSSI,12408
18353,CvM6KoGOD2F,ROSSI,516
18354,CkQVmbzo8z9,ROSSI,19118
18355,CkOhVU8oeIy,ROSSI,13619
18356,CkN7D58ppmf,ROSSI,21825
18357,CkL0RkTMo25,ROSSI,13101
18358,Cj9DwodId6w,ROSSI,42887
18359,Cj0Z4NDIUqq,ROSSI,39804
18360,CjwZCA8uvAH,ROSSI,64386
18361,CjjA2JUs30T,ROSSI,11828
18362,Ci03xgXoqQJ,ROSSI,38385
18363,Ci0ySGHAs5L,ROSSI,21462
18364,CivpJXeNi4d,ROSSI,17583
18365,CiaEZbjogtU,ROSSI,12803
18366,Ch0YMUJvIhQ,ROSSI,4235
18367,Cne0IjYtuoW,ROSSI,20790
18368,CnNNCnRjG-i,ROSSI,1477
18369,Cuw5_Gqq35w,ROSSI,3243
18370,CNQffLeh6TR,ROSSI,4751
18371,Cv48xhCsPuY,ROSSI,621
18372,CLr6jaIDbzc,ROSSI,5835
18373,CfBzrd6pf1f,ROSSI,749
18374,CmJxgpHNcMY,ROSSI,1102
18375,CtII6y1NBnH,ROSSI,317
18376,CqA7aftr9xM,ROSSI,3266
18377,Co0bDerM-it,ROSSI,1512
18378,Cosm0m1DdY0,ROSSI,444
18379,CSXZoRwFc_5,ROSSI,2269
18380,CrEcbIFoilW,ROSSI,6909
18381,CuU9s5qt641,ROSSI,7676
18382,Ct5Mh_qv-qT,ROSSI,1556
18383,Ct22jIEtg8P,ROSSI,967
18384,Ct2xl-hrfbb,ROSSI,2384
18385,ChA0fOChIeL,ROSSI,12095
18386,CufatdrxRMv,ROSSI,3398
18387,Cs2D_h4PPVO,ROSSI,1455
18388,Cx1rKEPq5rf,ROSSI,1927
18389,Cx1EREtsuoe,ROSSI,1599
18390,Cz1QxSXpkBY,ROSSI,414
18391,Cz2P-5IuMmK,ROSSI,1616
18392,CacjSb7lQlR,ROSSI,742
18393,Cz1LMTJs2Bp,ROSSI,4129
18394,ChACU-aswsM,ROSSI,416
18395,Cl7CnqEshB6,ROSSI,1741
18396,ClrEJaxte-N,ROSSI,406
18397,Cvn-yaot3Pv,ROSSI,17
18398,CwgRqRxOHsI,ROSSI,59113
18399,Cnz24GFMwQh,ROSSI,40297
18400,CnxYuM9LjMa,ROSSI,23605
18401,Cnuf8TCo7lN,ROSSI,5159
18402,Cnpb5eUJwMg,ROSSI,30653
18403,Cnm4tnCvH1D,ROSSI,13356
18404,CnaBFQ3Ode2,ROSSI,30771
18405,CnZbm3Lrs7I,ROSSI,13862
18406,CtcekIgRuYn,ROSSI,378
18407,Ct4TnIBu9u8,ROSSI,5701
18408,Csj3rUsxQl-,ROSSI,13309
18409,Cc8ETxvL6_g,ROSSI,4263
18410,Cnr755_LyAA,ROSSI,14110
18411,Ct2iZgqN0Zz,ROSSI,6462
18412,CuAdcnBPJzN,ROSSI,763
18413,CouSxpIslGy,ROSSI,2375
18414,Ckdue14r8LG,ROSSI,19572
18415,Clq4XUKLE-2,ROSSI,3982
18416,Cl4mcbFMLZf,ROSSI,11206
18417,CwS78_oJdvo,ROSSI,28438
18418,Cs6aP4sNJb9,ROSSI,2259
18419,Cm9bxvLPc1U,ROSSI,29317
18420,CaF4LC1pBjD,ROSSI,14501
18421,CxdOAoAgMU_,ROSSI,38395
18422,Cxlk_MHOxlD,ROSSI,21118
18423,CufW8E2vvIl,ROSSI,1183
18424,CuVLP9aP_gI,ROSSI,850
18425,CYDJpZ8N_qG,ROSSI,8360
18426,CKplb5Mhuy_,ROSSI,5111
18427,CqAwTCwOF7d,ROSSI,9497
18428,CJKNwkPMGcX,ROSSI,268
18429,Ce6cVDNh_Zk,ROSSI,7661
18430,CfAELGYNS9B,ROSSI,7938
18431,CvNRYEyOJG8,ROSSI,318
18432,CnNN6WPLT2P,ROSSI,418
18433,CuVINd5Le0Z,ROSSI,170
18434,CuAg9WZRPp-,ROSSI,1076
18435,CuCscSmudFT,ROSSI,755
18436,CgdF9WbtsRu,ROSSI,296
18437,Ck_tGxat6A1,ROSSI,32
18438,CufbyVqvevv,ROSSI,4750
18439,CtFID-EN2Ih,ROSSI,1934
18440,CrO1ViDNH1G,ROSSI,823
18441,CXPyV_BBXMd,ROSSI,4390
18442,CVLY7ZKt3ys,ROSSI,4062
18443,Ct4XZEQtB0M,ROSSI,541
18444,CtxLWlPPxlk,ROSSI,6448
18445,Ct2jtDXuGiH,ROSSI,1520
18446,CrGRF_zPpdG,ROSSI,2367
18447,CsHJZ53gLbu,ROSSI,35940
18448,ChaQw0xjspO,ROSSI,1105
18449,CgLGKGzNnu1,ROSSI,356
18450,Cf5BRMtsWH3,ROSSI,637
18451,ClHCVpdOcNN,ROSSI,13104
18452,Ct5EBSwvfV2,ROSSI,1576
18453,Ct2u--OsoiO,ROSSI,1378
18454,COzBqdHIAUJ,ROSSI,17546
18455,Covvb2cIkvr,ROSSI,2125
18456,CoskoRntOFz,ROSSI,1673
18457,Coi0IpkB5-W,ROSSI,6392
18458,Cn8FQzopA2M,ROSSI,4236
18459,Cm-cd62PDMo,ROSSI,13723
18460,Cm9NiZHP625,ROSSI,11684
18461,ChL0TLkrSQ5,ROSSI,9841
18462,CeZVjvQtN2J,ROSSI,3011
18463,CdxAT9eM5V8,ROSSI,31609
18464,Cxb9bUtt_yE,ROSSI,28798
18465,Cxb5AcwvSuj,ROSSI,36146
18466,CpVuPOHODMl,ROSSI,1634
18467,CsHUTlqpSC2,ROSSI,1302
18468,CouqE8tO-HU,ROSSI,1100
18469,CoslcRogT98,ROSSI,1731
18470,CzoUemurctB,ROSSI,683
18471,CzkIO9WomSw,ROSSI,1457
18472,CzmHntXOIMu,ROSSI,602
18473,CzkOP5RsRUm,ROSSI,94
18474,CzeEbU2BPti,ROSSI,10506
18475,CzbRK9XCFZ7,ROSSI,9270
18476,CzaMk-kRZvA,ROSSI,5030
18477,CzaHJyiopZ3,ROSSI,608
18478,CzbFTQisF2S,ROSSI,121236
18479,CzbCH2YIOVE,ROSSI,6770
18480,CzaORjdMTcy,ROSSI,4306
18481,CzaMJQdvFj6,ROSSI,34196
18482,CzaHCrYiy9b,ROSSI,7556
18483,CzaFqhHCKnc,ROSSI,30263
18484,Czcq85CMqvT,ROSSI,16043
18485,CzaQdcWiyWo,ROSSI,16867
18486,CzaPQIiPmmG,ROSSI,3583
18487,CzaKo7BoyTg,ROSSI,3589
18488,CzaG1ngBVDG,ROSSI,8181
18489,CzaEzsTOzki,ROSSI,8422
18490,CzY6mkHPyAa,ROSSI,38808
18491,CzWjn0BKRTJ,ROSSI,1878
18492,CzHew6bsXOH,ROSSI,23366
18493,CywjEO-OQP1,ROSSI,386
18494,Cj3uHZpsv5m,ROSSI,105
18495,ChM805qMwe6,ROSSI,278
18496,ChAyIMsFmjL,ROSSI,1314
18497,CgxRIXGrt7l,ROSSI,269
18498,Comr5yQsXPq,ROSSI,354
18499,CqA7aftr9xM,ROSSI,3266
18500,Co2UWxRtg82,ROSSI,17331
18501,CjtALa5vaZZ,ROSSI,2383
